ubigeo,DEPARTAMENTO,PROVINCIA,DISTRITO,r1_AEV,r1_AN,r1_APP,r1_APRA,r1_AvP,r1_CPP,r1_CoopP,r1_FE,r1_FE21,r1_FP,r1_FREPAP,r1_FyL,r1_JxP,r1_LP,r1_Morado,r1_Obras,r1_PBG,r1_PDF,r1_PDU,r1_PDV,r1_PID,r1_PL,r1_PLG,r1_PM4,r1_PP1,r1_PPA,r1_PPP,r1_PRG,r1_PRIN,r1_PTE,r1_Podemos,r1_PxT,r1_RP,r1_SAP,r1_SICREO,r1_SP20,r1_UCD,r1_UN,r1_total_valid,r1_blank,r1_null,r1_pct_AEV,r1_pct_AN,r1_pct_APP,r1_pct_APRA,r1_pct_AvP,r1_pct_CPP,r1_pct_CoopP,r1_pct_FE,r1_pct_FE21,r1_pct_FP,r1_pct_FREPAP,r1_pct_FyL,r1_pct_JxP,r1_pct_LP,r1_pct_Morado,r1_pct_Obras,r1_pct_PBG,r1_pct_PDF,r1_pct_PDU,r1_pct_PDV,r1_pct_PID,r1_pct_PL,r1_pct_PLG,r1_pct_PM4,r1_pct_PP1,r1_pct_PPA,r1_pct_PPP,r1_pct_PRG,r1_pct_PRIN,r1_pct_PTE,r1_pct_Podemos,r1_pct_PxT,r1_pct_RP,r1_pct_SAP,r1_pct_SICREO,r1_pct_SP20,r1_pct_UCD,r1_pct_UN,r1_winner
921328,,,,2.0,46.0,2.0,5.0,2.0,0.0,1.0,1.0,7.0,95.0,0.0,0.0,10.0,4.0,4.0,56.0,106.0,0.0,1.0,0.0,3.0,0.0,39.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,71.0,356.0,1.0,16.0,5.0,2.0,12.0,850,90,24,0.2353,5.4118,0.2353,0.5882,0.2353,0.0,0.1176,0.1176,0.8235,11.1765,0.0,0.0,1.1765,0.4706,0.4706,6.5882,12.4706,0.0,0.1176,0.0,0.3529,0.0,4.5882,0.0,0.0,0.0,0.2353,0.0,0.1176,0.0,0.0,8.3529,41.8824,0.1176,1.8824,0.5882,0.2353,1.4118,RP
921331,,,,19.0,481.0,16.0,76.0,8.0,0.0,36.0,5.0,56.0,978.0,0.0,6.0,85.0,14.0,30.0,480.0,695.0,3.0,16.0,6.0,20.0,18.0,234.0,1.0,8.0,6.0,19.0,8.0,8.0,2.0,12.0,523.0,2899.0,3.0,53.0,31.0,14.0,54.0,6923,1075,255,0.2744,6.9479,0.2311,1.0978,0.1156,0.0,0.52,0.0722,0.8089,14.1268,0.0,0.0867,1.2278,0.2022,0.4333,6.9334,10.039,0.0433,0.2311,0.0867,0.2889,0.26,3.38,0.0144,0.1156,0.0867,0.2744,0.1156,0.1156,0.0289,0.1733,7.5545,41.8749,0.0433,0.7656,0.4478,0.2022,0.78,RP
921335,,,,22.0,446.0,11.0,167.0,14.0,0.0,50.0,4.0,90.0,1881.0,0.0,14.0,121.0,14.0,52.0,614.0,642.0,4.0,32.0,16.0,40.0,21.0,216.0,4.0,18.0,8.0,20.0,8.0,15.0,38.0,19.0,837.0,3126.0,3.0,63.0,38.0,22.0,71.0,8761,1624,457,0.2511,5.0907,0.1256,1.9062,0.1598,0.0,0.5707,0.0457,1.0273,21.4702,0.0,0.1598,1.3811,0.1598,0.5935,7.0083,7.3279,0.0457,0.3653,0.1826,0.4566,0.2397,2.4655,0.0457,0.2055,0.0913,0.2283,0.0913,0.1712,0.4337,0.2169,9.5537,35.6809,0.0342,0.7191,0.4337,0.2511,0.8104,RP
921350,,,,0.0,50.0,3.0,10.0,1.0,0.0,1.0,0.0,12.0,101.0,0.0,3.0,9.0,1.0,9.0,66.0,77.0,0.0,0.0,2.0,2.0,2.0,30.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,71.0,486.0,0.0,7.0,3.0,0.0,7.0,961,66,20,0.0,5.2029,0.3122,1.0406,0.1041,0.0,0.1041,0.0,1.2487,10.5099,0.0,0.3122,0.9365,0.1041,0.9365,6.8678,8.0125,0.0,0.0,0.2081,0.2081,0.2081,3.1217,0.0,0.0,0.1041,0.2081,0.1041,0.1041,0.2081,0.1041,7.3881,50.5723,0.0,0.7284,0.3122,0.0,0.7284,RP
921372,,,,2.0,31.0,0.0,9.0,1.0,0.0,2.0,0.0,1.0,29.0,0.0,0.0,1.0,1.0,5.0,21.0,56.0,0.0,0.0,3.0,0.0,1.0,25.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,249.0,0.0,6.0,2.0,0.0,8.0,499,44,27,0.4008,6.2124,0.0,1.8036,0.2004,0.0,0.4008,0.0,0.2004,5.8116,0.0,0.0,0.2004,0.2004,1.002,4.2084,11.2224,0.0,0.0,0.6012,0.0,0.2004,5.01,0.0,0.6012,0.6012,0.2004,0.0,0.0,0.0,0.0,7.8156,49.8998,0.0,1.2024,0.4008,0.0,1.6032,RP
921373,,,,6.0,76.0,5.0,17.0,3.0,0.0,3.0,0.0,8.0,228.0,0.0,1.0,19.0,7.0,3.0,77.0,145.0,0.0,2.0,3.0,1.0,4.0,41.0,1.0,5.0,1.0,4.0,0.0,0.0,1.0,3.0,114.0,748.0,0.0,13.0,9.0,16.0,8.0,1572,203,35,0.3817,4.8346,0.3181,1.0814,0.1908,0.0,0.1908,0.0,0.5089,14.5038,0.0,0.0636,1.2087,0.4453,0.1908,4.8982,9.2239,0.0,0.1272,0.1908,0.0636,0.2545,2.6081,0.0636,0.3181,0.0636,0.2545,0.0,0.0,0.0636,0.1908,7.2519,47.5827,0.0,0.827,0.5725,1.0178,0.5089,RP
921374,,,,6.0,113.0,4.0,20.0,2.0,0.0,12.0,0.0,21.0,281.0,0.0,1.0,46.0,6.0,8.0,163.0,179.0,0.0,7.0,21.0,6.0,10.0,67.0,1.0,0.0,5.0,14.0,2.0,3.0,0.0,7.0,176.0,571.0,1.0,24.0,14.0,9.0,15.0,1815,242,104,0.3306,6.2259,0.2204,1.1019,0.1102,0.0,0.6612,0.0,1.157,15.4821,0.0,0.0551,2.5344,0.3306,0.4408,8.9807,9.8623,0.0,0.3857,1.157,0.3306,0.551,3.6915,0.0551,0.0,0.2755,0.7713,0.1102,0.1653,0.0,0.3857,9.697,31.4601,0.0551,1.3223,0.7713,0.4959,0.8264,RP
921381,,,,9.0,117.0,1.0,8.0,2.0,0.0,16.0,2.0,18.0,325.0,0.0,2.0,46.0,5.0,8.0,238.0,162.0,0.0,13.0,5.0,7.0,5.0,58.0,0.0,6.0,2.0,18.0,1.0,0.0,1.0,8.0,200.0,908.0,0.0,16.0,6.0,5.0,20.0,2238,347,81,0.4021,5.2279,0.0447,0.3575,0.0894,0.0,0.7149,0.0894,0.8043,14.5219,0.0,0.0894,2.0554,0.2234,0.3575,10.6345,7.2386,0.0,0.5809,0.2234,0.3128,0.2234,2.5916,0.0,0.2681,0.0894,0.8043,0.0447,0.0,0.0447,0.3575,8.9366,40.5719,0.0,0.7149,0.2681,0.2234,0.8937,RP
921385,,,,22.0,218.0,8.0,36.0,10.0,0.0,24.0,1.0,35.0,611.0,0.0,10.0,43.0,3.0,15.0,229.0,242.0,4.0,13.0,6.0,4.0,11.0,79.0,1.0,4.0,3.0,10.0,2.0,1.0,0.0,6.0,385.0,1057.0,1.0,26.0,21.0,13.0,20.0,3174,687,131,0.6931,6.8683,0.252,1.1342,0.3151,0.0,0.7561,0.0315,1.1027,19.2502,0.0,0.3151,1.3548,0.0945,0.4726,7.2149,7.6244,0.126,0.4096,0.189,0.126,0.3466,2.489,0.0315,0.126,0.0945,0.3151,0.063,0.0315,0.0,0.189,12.1298,33.3018,0.0315,0.8192,0.6616,0.4096,0.6301,RP
921501,,,,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,2.0,0.0,2.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,112.0,0.0,2.0,1.0,0.0,2.0,197,14,5,1.0152,6.599,0.0,0.5076,0.0,0.0,0.0,0.0,0.5076,12.1827,0.0,0.0,1.0152,0.0,1.0152,7.1066,7.1066,0.0,0.0,0.0,0.0,0.5076,1.5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228,56.8528,0.0,1.0152,0.5076,0.0,1.0152,RP
921701,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,59,0,4,0.0,3.3898,0.0,0.0,0.0,0.0,0.0,1.6949,0.0,30.5085,0.0,0.0,1.6949,0.0,0.0,0.0,8.4746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6949,1.6949,0.0,0.0,0.0,1.6949,49.1525,0.0,0.0,0.0,0.0,0.0,RP
921901,,,,1.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,1.0,3.0,0.0,3.0,18.0,29.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,106.0,0.0,1.0,0.0,1.0,0.0,219,13,11,0.4566,5.9361,0.0,0.9132,0.0,0.0,0.4566,0.0,0.4566,9.1324,0.0,0.4566,1.3699,0.0,1.3699,8.2192,13.242,0.0,0.0,0.0,0.0,1.3699,0.9132,0.0,0.0,0.0,0.4566,0.4566,0.0,0.0,0.0,5.4795,48.4018,0.0,0.4566,0.0,0.4566,0.0,RP
921902,,,,6.0,95.0,3.0,9.0,3.0,0.0,12.0,0.0,8.0,112.0,0.0,1.0,10.0,1.0,6.0,82.0,119.0,0.0,1.0,3.0,2.0,2.0,48.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0,3.0,49.0,461.0,0.0,9.0,7.0,0.0,6.0,1069,75,47,0.5613,8.8868,0.2806,0.8419,0.2806,0.0,1.1225,0.0,0.7484,10.4771,0.0,0.0935,0.9355,0.0935,0.5613,7.6707,11.1319,0.0,0.0935,0.2806,0.1871,0.1871,4.4902,0.0,0.0,0.2806,0.3742,0.2806,0.0,0.0935,0.2806,4.5837,43.1244,0.0,0.8419,0.6548,0.0,0.5613,RP
921903,,,,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,3.0,0.0,3.0,16.0,25.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,106.0,0.0,3.0,3.0,0.0,1.0,240,10,3,0.0,5.4167,0.0,0.8333,0.0,0.0,0.0,0.0,0.0,16.6667,0.0,0.0,1.25,0.0,1.25,6.6667,10.4167,0.0,0.4167,0.8333,0.0,0.0,1.25,0.0,0.8333,0.4167,0.4167,0.0,0.0,0.0,0.4167,5.8333,44.1667,0.0,1.25,1.25,0.0,0.4167,RP
922001,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,56,15,0,0.0,7.1429,0.0,0.0,0.0,0.0,0.0,0.0,1.7857,17.8571,0.0,0.0,5.3571,1.7857,0.0,3.5714,16.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857,0.0,0.0,0.0,0.0,0.0,5.3571,39.2857,0.0,0.0,0.0,0.0,0.0,RP
922101,,,,6.0,63.0,2.0,5.0,0.0,0.0,2.0,1.0,7.0,200.0,0.0,1.0,10.0,6.0,2.0,84.0,98.0,0.0,0.0,2.0,0.0,5.0,38.0,1.0,1.0,5.0,9.0,3.0,1.0,0.0,2.0,67.0,465.0,0.0,12.0,8.0,2.0,3.0,1111,264,69,0.5401,5.6706,0.18,0.45,0.0,0.0,0.18,0.09,0.6301,18.0018,0.0,0.09,0.9001,0.5401,0.18,7.5608,8.8209,0.0,0.0,0.18,0.0,0.45,3.4203,0.09,0.09,0.45,0.8101,0.27,0.09,0.0,0.18,6.0306,41.8542,0.0,1.0801,0.7201,0.18,0.27,RP
922102,,,,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,38,16,4,0.0,7.8947,0.0,5.2632,0.0,0.0,0.0,0.0,2.6316,18.4211,0.0,0.0,2.6316,0.0,0.0,15.7895,2.6316,0.0,0.0,0.0,0.0,0.0,2.6316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5263,28.9474,0.0,2.6316,0.0,0.0,0.0,RP
922103,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,PBG
922108,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,25,3,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,RP
922201,,,,7.0,22.0,3.0,2.0,2.0,0.0,2.0,1.0,11.0,90.0,0.0,1.0,7.0,1.0,2.0,46.0,19.0,0.0,1.0,2.0,0.0,1.0,18.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0,0.0,40.0,282.0,1.0,3.0,5.0,1.0,4.0,584,154,42,1.1986,3.7671,0.5137,0.3425,0.3425,0.0,0.3425,0.1712,1.8836,15.411,0.0,0.1712,1.1986,0.1712,0.3425,7.8767,3.2534,0.0,0.1712,0.3425,0.0,0.1712,3.0822,0.0,0.0,0.1712,1.0274,0.3425,0.0,0.1712,0.0,6.8493,48.2877,0.1712,0.5137,0.8562,0.1712,0.6849,RP
922303,,,,2.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,113.0,0.0,2.0,2.0,1.0,0.0,238,27,4,0.8403,5.8824,0.8403,0.0,0.0,0.0,0.0,0.0,0.0,13.4454,0.0,0.0,0.4202,0.0,0.0,2.9412,15.1261,0.0,0.0,0.0,0.4202,0.0,5.042,0.0,0.0,0.0,0.4202,0.0,0.0,0.0,0.8403,4.2017,47.479,0.0,0.8403,0.8403,0.4202,0.0,RP
922401,,,,4.0,13.0,3.0,1.0,1.0,0.0,6.0,1.0,10.0,92.0,0.0,0.0,3.0,1.0,4.0,48.0,46.0,0.0,4.0,0.0,5.0,3.0,38.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,26.0,146.0,0.0,7.0,2.0,2.0,6.0,479,61,17,0.8351,2.714,0.6263,0.2088,0.2088,0.0,1.2526,0.2088,2.0877,19.2067,0.0,0.0,0.6263,0.2088,0.8351,10.0209,9.6033,0.0,0.8351,0.0,1.0438,0.6263,7.9332,0.6263,0.0,0.2088,0.0,0.0,0.2088,0.2088,0.2088,5.428,30.4802,0.0,1.4614,0.4175,0.4175,1.2526,RP
922403,,,,4.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,28.0,0.0,1.0,1.0,0.0,2.0,118,14,5,3.3898,2.5424,0.0,0.0,0.0,0.0,4.2373,0.8475,0.8475,24.5763,0.0,0.0,0.0,0.8475,0.0,11.0169,8.4746,0.0,0.0,0.0,0.0,1.6949,6.7797,0.0,0.0,0.0,0.8475,0.0,0.8475,0.0,0.0,5.9322,23.7288,0.0,0.8475,0.8475,0.0,1.6949,FP
922601,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0909,0.0,0.0,0.0,0.0,0.0,0.0,54.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0909,0.0,0.0,0.0,0.0,9.0909,9.0909,0.0,0.0,0.0,0.0,9.0909,PBG
922701,,,,8.0,49.0,2.0,10.0,0.0,0.0,3.0,1.0,11.0,172.0,0.0,1.0,23.0,5.0,5.0,52.0,80.0,0.0,4.0,6.0,7.0,5.0,34.0,0.0,4.0,3.0,21.0,0.0,1.0,0.0,3.0,107.0,188.0,1.0,14.0,15.0,3.0,4.0,842,184,46,0.9501,5.8195,0.2375,1.1876,0.0,0.0,0.3563,0.1188,1.3064,20.4276,0.0,0.1188,2.7316,0.5938,0.5938,6.1758,9.5012,0.0,0.4751,0.7126,0.8314,0.5938,4.038,0.0,0.4751,0.3563,2.4941,0.0,0.1188,0.0,0.3563,12.7078,22.3278,0.1188,1.6627,1.7815,0.3563,0.4751,RP
923001,,,,2.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,54.0,0.0,0.0,11.0,0.0,0.0,31.0,5.0,0.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,42.0,25.0,0.0,5.0,1.0,9.0,0.0,213,60,11,0.939,1.8779,0.4695,0.4695,0.939,0.0,0.4695,0.0,1.4085,25.3521,0.0,0.0,5.1643,0.0,0.0,14.554,2.3474,0.0,0.0,0.4695,0.0,1.4085,4.2254,0.0,0.0,0.4695,0.4695,0.0,0.0,0.0,0.4695,19.7183,11.7371,0.0,2.3474,0.4695,4.2254,0.0,FP
930101,,,,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,4.0,0.0,2.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,4.0,0.0,1.0,0.0,111,10,2,0.9009,10.8108,0.0,0.0,0.9009,0.0,0.0,0.0,1.8018,6.3063,0.0,0.9009,3.6036,0.0,1.8018,6.3063,31.5315,0.0,0.0,0.0,0.0,0.0,9.9099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6036,17.1171,0.0,3.6036,0.0,0.9009,0.0,PBG
930201,,,,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,0,1,0.0,23.5294,0.0,5.8824,0.0,0.0,0.0,0.0,0.0,23.5294,0.0,0.0,5.8824,0.0,0.0,5.8824,23.5294,0.0,0.0,0.0,0.0,0.0,5.8824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8824,0.0,0.0,0.0,0.0,0.0,AN
930206,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,0.0,42,0,0,0.0,4.7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9048,0.0,0.0,0.0,2.381,2.381,2.381,19.0476,0.0,0.0,0.0,0.0,0.0,7.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.381,45.2381,0.0,2.381,0.0,0.0,0.0,RP
930226,,,,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,52,14,5,1.9231,3.8462,0.0,0.0,0.0,0.0,1.9231,0.0,1.9231,17.3077,0.0,1.9231,1.9231,0.0,1.9231,3.8462,13.4615,0.0,1.9231,1.9231,0.0,0.0,1.9231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231,5.7692,36.5385,0.0,0.0,0.0,0.0,0.0,RP
930232,,,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,30,11,2,3.3333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6667,0.0,0.0,3.3333,0.0,0.0,3.3333,20.0,0.0,0.0,0.0,3.3333,0.0,6.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333,30.0,0.0,0.0,0.0,0.0,0.0,RP
930402,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,10,1,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,10.0,RP
930703,,,,6.0,51.0,1.0,10.0,2.0,0.0,1.0,0.0,9.0,570.0,0.0,1.0,10.0,3.0,5.0,41.0,85.0,2.0,3.0,0.0,6.0,3.0,38.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,77.0,687.0,1.0,19.0,10.0,6.0,10.0,1664,248,74,0.3606,3.0649,0.0601,0.601,0.1202,0.0,0.0601,0.0,0.5409,34.2548,0.0,0.0601,0.601,0.1803,0.3005,2.4639,5.1082,0.1202,0.1803,0.0,0.3606,0.1803,2.2837,0.0,0.0,0.0,0.1202,0.1803,0.0,0.0,0.1202,4.6274,41.2861,0.0601,1.1418,0.601,0.3606,0.601,RP
930704,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,33,9,5,0.0,0.0,0.0,0.0,3.0303,0.0,0.0,0.0,0.0,48.4848,0.0,0.0,3.0303,0.0,0.0,0.0,3.0303,0.0,0.0,0.0,0.0,0.0,3.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0606,33.3333,0.0,0.0,0.0,0.0,0.0,FP
930705,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,74,8,1,1.3514,2.7027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8919,0.0,1.3514,0.0,0.0,0.0,0.0,5.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3514,1.3514,0.0,0.0,0.0,0.0,5.4054,39.1892,0.0,0.0,0.0,0.0,0.0,FP
930709,,,,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,64.0,0.0,1.0,0.0,0.0,0.0,181,26,4,0.0,1.6575,0.0,0.5525,1.105,0.0,0.0,0.0,0.0,40.884,0.0,0.5525,0.5525,0.0,0.0,3.8674,3.3149,0.0,0.0,0.0,0.0,0.0,3.8674,0.0,0.5525,0.0,0.0,0.5525,0.0,0.0,0.0,6.6298,35.3591,0.0,0.5525,0.0,0.0,0.0,FP
930713,,,,1.0,46.0,2.0,15.0,1.0,0.0,3.0,1.0,5.0,502.0,0.0,0.0,12.0,4.0,0.0,54.0,34.0,0.0,14.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,80.0,506.0,1.0,15.0,1.0,4.0,19.0,1365,251,48,0.0733,3.37,0.1465,1.0989,0.0733,0.0,0.2198,0.0733,0.3663,36.7766,0.0,0.0,0.8791,0.293,0.0,3.956,2.4908,0.0,1.0256,0.1465,0.1465,0.0,2.4176,0.0,0.0,0.0,0.2198,0.1465,0.0,0.0733,0.1465,5.8608,37.0696,0.0733,1.0989,0.0733,0.293,1.3919,RP
930720,,,,2.0,23.0,1.0,7.0,1.0,0.0,2.0,0.0,3.0,254.0,0.0,0.0,2.0,2.0,0.0,22.0,24.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,242.0,0.0,4.0,4.0,1.0,10.0,645,81,14,0.3101,3.5659,0.155,1.0853,0.155,0.0,0.3101,0.0,0.4651,39.3798,0.0,0.0,0.3101,0.3101,0.0,3.4109,3.7209,0.0,0.0,0.0,0.155,0.0,1.5504,0.0,0.0,0.155,0.0,0.0,0.0,0.155,0.0,4.3411,37.5194,0.0,0.6202,0.6202,0.155,1.5504,FP
930721,,,,4.0,29.0,2.0,10.0,1.0,0.0,1.0,0.0,4.0,521.0,0.0,1.0,4.0,3.0,3.0,20.0,38.0,0.0,2.0,0.0,2.0,0.0,24.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,82.0,547.0,0.0,12.0,3.0,4.0,9.0,1332,297,53,0.3003,2.1772,0.1502,0.7508,0.0751,0.0,0.0751,0.0,0.3003,39.1141,0.0,0.0751,0.3003,0.2252,0.2252,1.5015,2.8529,0.0,0.1502,0.0,0.1502,0.0,1.8018,0.0751,0.0,0.0,0.0751,0.1502,0.0,0.1502,0.0,6.1562,41.0661,0.0,0.9009,0.2252,0.3003,0.6757,RP
