ubigeo,DEPARTAMENTO,PROVINCIA,DISTRITO,r1_PNP,r1_FA,r1_PM,r1_PPS,r1_VN,r1_AP,r1_AvP,r1_PP,r1_JP,r1_PPC,r1_FP,r1_UPP,r1_RP,r1_RUNA,r1_SP,r1_PL,r1_DD,r1_APP,VOTOS_VB,VOTOS_VN,VOTOS_VI,r1_total_valid,r1_blank,r1_null,r1_pct_PNP,r1_pct_FA,r1_pct_PM,r1_pct_PPS,r1_pct_VN,r1_pct_AP,r1_pct_AvP,r1_pct_PP,r1_pct_JP,r1_pct_PPC,r1_pct_FP,r1_pct_UPP,r1_pct_RP,r1_pct_RUNA,r1_pct_SP,r1_pct_PL,r1_pct_DD,r1_pct_APP,r2_castillo,r2_fujimori,r2_blank,r2_null,r2_total_valid,r2_pct_castillo,r2_pct_fujimori,r2_margin,r2_winner
920602,AMERICA,CANADA,OTTAWA,2.0,0.0,19.0,2.0,12.0,22.0,34.0,1.0,46.0,8.0,20.0,0.0,51.0,0.0,4.0,0.0,0.0,0.0,26.0,7.0,0.0,221.0,26.0,7.0,0.9,0.0,8.6,0.9,5.43,9.95,15.38,0.45,20.81,3.62,9.05,0.0,23.08,0.0,1.81,0.0,0.0,0.0,94.0,261.0,4.0,17.0,355.0,26.48,73.52,-47.04,Fujimori
920603,AMERICA,CANADA,TORONTO,4.0,2.0,71.0,1.0,61.0,52.0,236.0,12.0,187.0,18.0,78.0,7.0,309.0,2.0,16.0,14.0,3.0,3.0,116.0,318.0,0.0,1076.0,116.0,318.0,0.37,0.19,6.6,0.09,5.67,4.83,21.93,1.12,17.38,1.67,7.25,0.65,28.72,0.19,1.49,1.3,0.28,0.28,473.0,1930.0,8.0,79.0,2403.0,19.68,80.32,-60.64,Fujimori
920604,AMERICA,CANADA,VANCOUVER,1.0,1.0,29.0,2.0,10.0,18.0,121.0,4.0,81.0,12.0,21.0,1.0,165.0,0.0,5.0,1.0,2.0,0.0,31.0,12.0,0.0,474.0,31.0,12.0,0.21,0.21,6.12,0.42,2.11,3.8,25.53,0.84,17.09,2.53,4.43,0.21,34.81,0.0,1.05,0.21,0.42,0.0,180.0,616.0,5.0,28.0,796.0,22.61,77.39,-54.78,Fujimori
920605,AMERICA,CANADA,MANITOBA,0.0,0.0,6.0,0.0,0.0,1.0,15.0,0.0,7.0,2.0,1.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,53.0,2.0,2.0,0.0,0.0,11.32,0.0,0.0,1.89,28.3,0.0,13.21,3.77,1.89,0.0,35.85,0.0,3.77,0.0,0.0,0.0,14.0,49.0,0.0,4.0,63.0,22.22,77.78,-55.56,Fujimori
920608,AMERICA,CANADA,ALBERTA,1.0,3.0,17.0,0.0,3.0,11.0,49.0,2.0,21.0,12.0,9.0,2.0,67.0,1.0,3.0,0.0,0.0,0.0,11.0,1.0,0.0,201.0,11.0,1.0,0.5,1.49,8.46,0.0,1.49,5.47,24.38,1.0,10.45,5.97,4.48,1.0,33.33,0.5,1.49,0.0,0.0,0.0,76.0,262.0,1.0,12.0,338.0,22.49,77.51,-55.02,Fujimori
920701,AMERICA,COLOMBIA,BARRANQUILLA,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,26.0,5.0,3.0,0.0,3.85,3.85,0.0,3.85,11.54,3.85,0.0,3.85,7.69,11.54,0.0,42.31,3.85,0.0,3.85,0.0,0.0,9.0,28.0,0.0,3.0,37.0,24.32,75.68,-51.36,Fujimori
920702,AMERICA,COLOMBIA,BOGOTA,12.0,0.0,35.0,4.0,29.0,38.0,156.0,11.0,115.0,26.0,130.0,3.0,147.0,1.0,9.0,20.0,1.0,2.0,90.0,53.0,0.0,739.0,90.0,53.0,1.62,0.0,4.74,0.54,3.92,5.14,21.11,1.49,15.56,3.52,17.59,0.41,19.89,0.14,1.22,2.71,0.14,0.27,249.0,650.0,15.0,47.0,899.0,27.7,72.3,-44.6,Fujimori
920703,AMERICA,COLOMBIA,CALI,0.0,4.0,4.0,2.0,3.0,16.0,34.0,2.0,13.0,8.0,28.0,1.0,33.0,0.0,4.0,9.0,1.0,1.0,28.0,12.0,0.0,163.0,28.0,12.0,0.0,2.45,2.45,1.23,1.84,9.82,20.86,1.23,7.98,4.91,17.18,0.61,20.25,0.0,2.45,5.52,0.61,0.61,61.0,125.0,5.0,11.0,186.0,32.8,67.2,-34.4,Fujimori
920705,AMERICA,COLOMBIA,LETICIA,5.0,4.0,5.0,1.0,18.0,22.0,6.0,9.0,10.0,3.0,112.0,1.0,8.0,0.0,7.0,18.0,2.0,8.0,132.0,26.0,0.0,239.0,132.0,26.0,2.09,1.67,2.09,0.42,7.53,9.21,2.51,3.77,4.18,1.26,46.86,0.42,3.35,0.0,2.93,7.53,0.84,3.35,116.0,279.0,4.0,27.0,395.0,29.37,70.63,-41.26,Fujimori
920706,AMERICA,COLOMBIA,MEDELLIN,0.0,1.0,6.0,0.0,6.0,16.0,42.0,1.0,21.0,8.0,19.0,3.0,41.0,0.0,8.0,3.0,0.0,0.0,26.0,14.0,0.0,175.0,26.0,14.0,0.0,0.57,3.43,0.0,3.43,9.14,24.0,0.57,12.0,4.57,10.86,1.71,23.43,0.0,4.57,1.71,0.0,0.0,55.0,182.0,0.0,10.0,237.0,23.21,76.79,-53.58,Fujimori
920737,AMERICA,COLOMBIA,CARTAGENA,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,17.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.88,11.76,0.0,5.88,5.88,5.88,0.0,58.82,0.0,0.0,5.88,0.0,0.0,4.0,21.0,0.0,1.0,25.0,16.0,84.0,-68.0,Fujimori
920803,AMERICA,COSTA RICA,SAN JOSE,9.0,3.0,30.0,7.0,56.0,64.0,204.0,14.0,127.0,23.0,99.0,4.0,260.0,14.0,23.0,34.0,6.0,6.0,157.0,97.0,0.0,983.0,157.0,97.0,0.92,0.31,3.05,0.71,5.7,6.51,20.75,1.42,12.92,2.34,10.07,0.41,26.45,1.42,2.34,3.46,0.61,0.61,308.0,1060.0,4.0,90.0,1368.0,22.51,77.49,-54.98,Fujimori
920901,AMERICA,CUBA,LA HABANA,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,27.0,6.0,1.0,3.7,0.0,7.41,0.0,0.0,3.7,11.11,0.0,62.96,0.0,0.0,0.0,7.41,0.0,0.0,3.7,0.0,0.0,25.0,9.0,1.0,2.0,34.0,73.53,26.47,47.06,Castillo
921001,AMERICA,CHILE,ANTOFAGASTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,798.0,767.0,12.0,61.0,1565.0,50.99,49.01,1.98,Castillo
921002,AMERICA,CHILE,ARICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,859.0,455.0,8.0,117.0,1314.0,65.37,34.63,30.74,Castillo
921003,AMERICA,CHILE,CONCEPCION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,65.0,135.0,2.0,9.0,200.0,32.5,67.5,-35.0,Fujimori
921005,AMERICA,CHILE,IQUIQUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1870.0,2426.0,31.0,282.0,4296.0,43.53,56.47,-12.94,Fujimori
921006,AMERICA,CHILE,SANTIAGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,17929.0,24203.0,300.0,5569.0,42132.0,42.55,57.45,-14.9,Fujimori
921026,AMERICA,CHILE,COPIAPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,121.0,131.0,3.0,25.0,252.0,48.02,51.98,-3.96,Fujimori
921101,AMERICA,ECUADOR,GUAYAQUIL,7.0,1.0,20.0,2.0,50.0,32.0,85.0,5.0,48.0,8.0,117.0,3.0,143.0,2.0,10.0,18.0,2.0,12.0,134.0,69.0,0.0,565.0,134.0,69.0,1.24,0.18,3.54,0.35,8.85,5.66,15.04,0.88,8.5,1.42,20.71,0.53,25.31,0.35,1.77,3.19,0.35,2.12,207.0,692.0,9.0,55.0,899.0,23.03,76.97,-53.94,Fujimori
921102,AMERICA,ECUADOR,LOJA,4.0,1.0,4.0,3.0,7.0,6.0,7.0,2.0,16.0,0.0,28.0,0.0,23.0,0.0,4.0,16.0,0.0,5.0,95.0,27.0,0.0,126.0,95.0,27.0,3.17,0.79,3.17,2.38,5.56,4.76,5.56,1.59,12.7,0.0,22.22,0.0,18.25,0.0,3.17,12.7,0.0,3.97,103.0,137.0,3.0,39.0,240.0,42.92,57.08,-14.16,Fujimori
921104,AMERICA,ECUADOR,MACHALA,4.0,0.0,4.0,0.0,1.0,7.0,7.0,2.0,7.0,1.0,39.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,82.0,51.0,0.0,87.0,82.0,51.0,4.6,0.0,4.6,0.0,1.15,8.05,8.05,2.3,8.05,1.15,44.83,0.0,5.75,0.0,1.15,10.34,0.0,0.0,82.0,129.0,1.0,30.0,211.0,38.86,61.14,-22.28,Fujimori
921105,AMERICA,ECUADOR,QUITO,6.0,4.0,26.0,3.0,20.0,32.0,68.0,10.0,75.0,14.0,93.0,3.0,105.0,4.0,14.0,64.0,3.0,12.0,148.0,89.0,0.0,556.0,148.0,89.0,1.08,0.72,4.68,0.54,3.6,5.76,12.23,1.8,13.49,2.52,16.73,0.54,18.88,0.72,2.52,11.51,0.54,2.16,275.0,501.0,2.0,100.0,776.0,35.44,64.56,-29.12,Fujimori
921110,AMERICA,ECUADOR,AZUAY (CUENCA),11.0,1.0,7.0,3.0,11.0,17.0,19.0,7.0,23.0,3.0,44.0,3.0,32.0,1.0,5.0,52.0,1.0,6.0,115.0,36.0,0.0,246.0,115.0,36.0,4.47,0.41,2.85,1.22,4.47,6.91,7.72,2.85,9.35,1.22,17.89,1.22,13.01,0.41,2.03,21.14,0.41,2.44,189.0,172.0,3.0,48.0,361.0,52.35,47.65,4.7,Castillo
921201,AMERICA,EL SALVADOR,SAN SALVADOR,1.0,0.0,1.0,1.0,4.0,4.0,5.0,0.0,11.0,0.0,1.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,51.0,3.0,3.0,1.96,0.0,1.96,1.96,7.84,7.84,9.8,0.0,21.57,0.0,1.96,0.0,41.18,0.0,0.0,3.92,0.0,0.0,23.0,43.0,1.0,0.0,66.0,34.85,65.15,-30.3,Fujimori
921303,AMERICA,ESTADOS UNIDOS DE AMERICA,BOSTON,5.0,4.0,47.0,3.0,66.0,52.0,168.0,16.0,140.0,23.0,109.0,0.0,207.0,6.0,17.0,21.0,6.0,7.0,88.0,25.0,0.0,897.0,88.0,25.0,0.56,0.45,5.24,0.33,7.36,5.8,18.73,1.78,15.61,2.56,12.15,0.0,23.08,0.67,1.9,2.34,0.67,0.78,357.0,1020.0,9.0,45.0,1377.0,25.93,74.07,-48.14,Fujimori
921304,AMERICA,ESTADOS UNIDOS DE AMERICA,CHICAGO,3.0,2.0,46.0,4.0,56.0,76.0,144.0,13.0,123.0,24.0,97.0,6.0,245.0,7.0,6.0,19.0,1.0,5.0,71.0,19.0,0.0,877.0,71.0,19.0,0.34,0.23,5.25,0.46,6.39,8.67,16.42,1.48,14.03,2.74,11.06,0.68,27.94,0.8,0.68,2.17,0.11,0.57,381.0,1475.0,5.0,55.0,1856.0,20.53,79.47,-58.94,Fujimori
921308,AMERICA,ESTADOS UNIDOS DE AMERICA,DENVER,3.0,4.0,29.0,3.0,79.0,74.0,164.0,7.0,101.0,35.0,65.0,7.0,198.0,7.0,12.0,40.0,3.0,6.0,110.0,29.0,0.0,837.0,110.0,29.0,0.36,0.48,3.46,0.36,9.44,8.84,19.59,0.84,12.07,4.18,7.77,0.84,23.66,0.84,1.43,4.78,0.36,0.72,348.0,920.0,4.0,52.0,1268.0,27.44,72.56,-45.12,Fujimori
921313,AMERICA,ESTADOS UNIDOS DE AMERICA,HOUSTON,8.0,4.0,55.0,5.0,74.0,73.0,245.0,21.0,89.0,35.0,100.0,0.0,331.0,3.0,19.0,11.0,1.0,5.0,101.0,986.0,0.0,1079.0,101.0,986.0,0.74,0.37,5.1,0.46,6.86,6.77,22.71,1.95,8.25,3.24,9.27,0.0,30.68,0.28,1.76,1.02,0.09,0.46,352.0,1977.0,4.0,71.0,2329.0,15.11,84.89,-69.78,Fujimori
921315,AMERICA,ESTADOS UNIDOS DE AMERICA,LOS ANGELES,13.0,4.0,150.0,24.0,269.0,239.0,574.0,68.0,340.0,134.0,475.0,11.0,1015.0,9.0,54.0,83.0,5.0,19.0,352.0,1708.0,0.0,3486.0,352.0,1708.0,0.37,0.11,4.3,0.69,7.72,6.86,16.47,1.95,9.75,3.84,13.63,0.32,29.12,0.26,1.55,2.38,0.14,0.55,1442.0,6975.0,23.0,331.0,8417.0,17.13,82.87,-65.74,Fujimori
921317,AMERICA,ESTADOS UNIDOS DE AMERICA,MIAMI,20.0,9.0,219.0,18.0,336.0,381.0,1295.0,80.0,306.0,179.0,597.0,8.0,1865.0,10.0,51.0,48.0,3.0,36.0,327.0,2310.0,0.0,5461.0,327.0,2310.0,0.37,0.16,4.01,0.33,6.15,6.98,23.71,1.46,5.6,3.28,10.93,0.15,34.15,0.18,0.93,0.88,0.05,0.66,1172.0,14951.0,16.0,301.0,16123.0,7.27,92.73,-85.46,Fujimori
921318,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA ORLEANS,0.0,0.0,4.0,0.0,14.0,8.0,19.0,3.0,12.0,4.0,14.0,1.0,20.0,0.0,1.0,0.0,0.0,2.0,22.0,9.0,0.0,102.0,22.0,9.0,0.0,0.0,3.92,0.0,13.73,7.84,18.63,2.94,11.76,3.92,13.73,0.98,19.61,0.0,0.98,0.0,0.0,1.96,29.0,138.0,1.0,6.0,167.0,17.37,82.63,-65.26,Fujimori
921319,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA YORK,39.0,15.0,153.0,29.0,297.0,323.0,499.0,93.0,527.0,105.0,667.0,20.0,1084.0,10.0,60.0,221.0,8.0,42.0,583.0,358.0,0.0,4192.0,583.0,358.0,0.93,0.36,3.65,0.69,7.08,7.71,11.9,2.22,12.57,2.5,15.91,0.48,25.86,0.24,1.43,5.27,0.19,1.0,2359.0,6544.0,34.0,364.0,8903.0,26.5,73.5,-47.0,Fujimori
921322,AMERICA,ESTADOS UNIDOS DE AMERICA,OKLAHOMA,0.0,2.0,8.0,0.0,6.0,17.0,25.0,2.0,16.0,7.0,15.0,1.0,47.0,1.0,1.0,2.0,0.0,2.0,23.0,5.0,0.0,152.0,23.0,5.0,0.0,1.32,5.26,0.0,3.95,11.18,16.45,1.32,10.53,4.61,9.87,0.66,30.92,0.66,0.66,1.32,0.0,1.32,83.0,212.0,2.0,8.0,295.0,28.14,71.86,-43.72,Fujimori
921323,AMERICA,ESTADOS UNIDOS DE AMERICA,SAN ANTONIO,0.0,0.0,2.0,1.0,6.0,4.0,10.0,4.0,5.0,2.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,564.0,0.0,54.0,5.0,564.0,0.0,0.0,3.7,1.85,11.11,7.41,18.52,7.41,9.26,3.7,12.96,0.0,24.07,0.0,0.0,0.0,0.0,0.0,54.0,184.0,2.0,10.0,238.0,22.69,77.31,-54.62,Fujimori
921324,AMERICA,ESTADOS UNIDOS DE AMERICA,SAN DIEGO,1.0,0.0,13.0,1.0,14.0,31.0,68.0,1.0,20.0,12.0,23.0,0.0,99.0,0.0,4.0,1.0,0.0,0.0,18.0,9.0,0.0,288.0,18.0,9.0,0.35,0.0,4.51,0.35,4.86,10.76,23.61,0.35,6.94,4.17,7.99,0.0,34.38,0.0,1.39,0.35,0.0,0.0,93.0,444.0,2.0,11.0,537.0,17.32,82.68,-65.36,Fujimori
921325,AMERICA,ESTADOS UNIDOS DE AMERICA,SAN FRANCISCO,6.0,9.0,117.0,27.0,222.0,198.0,414.0,42.0,351.0,80.0,340.0,13.0,595.0,7.0,35.0,100.0,4.0,20.0,265.0,190.0,0.0,2580.0,265.0,190.0,0.23,0.35,4.53,1.05,8.6,7.67,16.05,1.63,13.6,3.1,13.18,0.5,23.06,0.27,1.36,3.88,0.16,0.78,1190.0,3561.0,20.0,415.0,4751.0,25.05,74.95,-49.9,Fujimori
921328,AMERICA,ESTADOS UNIDOS DE AMERICA,SEATLE,4.0,7.0,33.0,7.0,56.0,52.0,194.0,21.0,115.0,24.0,65.0,0.0,216.0,7.0,8.0,18.0,3.0,9.0,60.0,25.0,0.0,839.0,60.0,25.0,0.48,0.83,3.93,0.83,6.67,6.2,23.12,2.5,13.71,2.86,7.75,0.0,25.74,0.83,0.95,2.15,0.36,1.07,262.0,888.0,5.0,34.0,1150.0,22.78,77.22,-54.44,Fujimori
921331,AMERICA,ESTADOS UNIDOS DE AMERICA,WASHINGTON D. C.,29.0,21.0,276.0,42.0,441.0,488.0,875.0,137.0,655.0,183.0,775.0,15.0,1594.0,22.0,90.0,248.0,8.0,56.0,712.0,1775.0,0.0,5955.0,712.0,1775.0,0.49,0.35,4.63,0.71,7.41,8.19,14.69,2.3,11.0,3.07,13.01,0.25,26.77,0.37,1.51,4.16,0.13,0.94,2635.0,8282.0,34.0,411.0,10917.0,24.14,75.86,-51.72,Fujimori
921335,AMERICA,ESTADOS UNIDOS DE AMERICA,NUEVA JERSEY,36.0,19.0,188.0,34.0,635.0,467.0,718.0,161.0,520.0,185.0,1141.0,23.0,1708.0,16.0,78.0,170.0,12.0,54.0,891.0,1470.0,0.0,6165.0,891.0,1470.0,0.58,0.31,3.05,0.55,10.3,7.58,11.65,2.61,8.43,3.0,18.51,0.37,27.7,0.26,1.27,2.76,0.19,0.88,2778.0,11080.0,28.0,691.0,13858.0,20.05,79.95,-59.9,Fujimori
921350,AMERICA,ESTADOS UNIDOS DE AMERICA,CAROLINA DEL NORTE (CHARLOTTE),3.0,2.0,32.0,4.0,36.0,46.0,125.0,8.0,49.0,25.0,69.0,3.0,194.0,1.0,10.0,3.0,1.0,5.0,38.0,23.0,0.0,616.0,38.0,23.0,0.49,0.32,5.19,0.65,5.84,7.47,20.29,1.3,7.95,4.06,11.2,0.49,31.49,0.16,1.62,0.49,0.16,0.81,191.0,1001.0,1.0,44.0,1192.0,16.02,83.98,-67.96,Fujimori
921364,AMERICA,ESTADOS UNIDOS DE AMERICA,TAMPA,4.0,2.0,31.0,8.0,57.0,54.0,202.0,11.0,67.0,49.0,98.0,2.0,313.0,0.0,7.0,3.0,0.0,8.0,45.0,270.0,0.0,916.0,45.0,270.0,0.44,0.22,3.38,0.87,6.22,5.9,22.05,1.2,7.31,5.35,10.7,0.22,34.17,0.0,0.76,0.33,0.0,0.87,219.0,2042.0,3.0,354.0,2261.0,9.69,90.31,-80.62,Fujimori
921372,AMERICA,ESTADOS UNIDOS DE AMERICA,PHOENIX,1.0,0.0,20.0,1.0,7.0,18.0,58.0,2.0,21.0,12.0,19.0,1.0,119.0,0.0,5.0,7.0,0.0,0.0,27.0,5.0,0.0,291.0,27.0,5.0,0.34,0.0,6.87,0.34,2.41,6.19,19.93,0.69,7.22,4.12,6.53,0.34,40.89,0.0,1.72,2.41,0.0,0.0,83.0,384.0,2.0,14.0,467.0,17.77,82.23,-64.46,Fujimori
921373,AMERICA,ESTADOS UNIDOS DE AMERICA,DALLAS,8.0,5.0,40.0,7.0,85.0,85.0,232.0,17.0,92.0,47.0,122.0,3.0,335.0,10.0,6.0,16.0,3.0,14.0,124.0,43.0,0.0,1127.0,124.0,43.0,0.71,0.44,3.55,0.62,7.54,7.54,20.59,1.51,8.16,4.17,10.83,0.27,29.72,0.89,0.53,1.42,0.27,1.24,278.0,1562.0,6.0,82.0,1840.0,15.11,84.89,-69.78,Fujimori
921374,AMERICA,ESTADOS UNIDOS DE AMERICA,SALT LAKE CITY,10.0,3.0,44.0,9.0,75.0,90.0,212.0,21.0,90.0,34.0,151.0,3.0,325.0,1.0,15.0,47.0,1.0,16.0,143.0,43.0,0.0,1147.0,143.0,43.0,0.87,0.26,3.84,0.78,6.54,7.85,18.48,1.83,7.85,2.96,13.16,0.26,28.33,0.09,1.31,4.1,0.09,1.39,409.0,1279.0,9.0,84.0,1688.0,24.23,75.77,-51.54,Fujimori
921381,AMERICA,ESTADOS UNIDOS DE AMERICA,ATLANTA,2.0,0.0,43.0,6.0,110.0,109.0,221.0,21.0,119.0,29.0,171.0,11.0,377.0,3.0,13.0,59.0,2.0,9.0,165.0,339.0,0.0,1305.0,165.0,339.0,0.15,0.0,3.3,0.46,8.43,8.35,16.93,1.61,9.12,2.22,13.1,0.84,28.89,0.23,1.0,4.52,0.15,0.69,497.0,2044.0,2.0,84.0,2541.0,19.56,80.44,-60.88,Fujimori
921385,AMERICA,ESTADOS UNIDOS DE AMERICA,HARTFORD,18.0,6.0,112.0,17.0,231.0,173.0,294.0,53.0,233.0,63.0,328.0,9.0,503.0,9.0,32.0,65.0,1.0,22.0,323.0,107.0,0.0,2169.0,323.0,107.0,0.83,0.28,5.16,0.78,10.65,7.98,13.55,2.44,10.74,2.9,15.12,0.41,23.19,0.41,1.48,3.0,0.05,1.01,913.0,2438.0,15.0,281.0,3351.0,27.25,72.75,-45.5,Fujimori
921501,AMERICA,GUATEMALA,GUATEMALA,2.0,0.0,6.0,3.0,4.0,7.0,39.0,3.0,11.0,2.0,17.0,0.0,53.0,0.0,3.0,4.0,0.0,3.0,14.0,9.0,0.0,157.0,14.0,9.0,1.27,0.0,3.82,1.91,2.55,4.46,24.84,1.91,7.01,1.27,10.83,0.0,33.76,0.0,1.91,2.55,0.0,1.91,33.0,160.0,0.0,10.0,193.0,17.1,82.9,-65.8,Fujimori
921601,AMERICA,HAITI,PUERTO PRINCIPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,66.67,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,25.0,75.0,-50.0,Fujimori
921701,AMERICA,HONDURAS,TEGUCIGALPA,1.0,0.0,0.0,1.0,5.0,4.0,16.0,0.0,5.0,2.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,51.0,2.0,1.0,1.96,0.0,0.0,1.96,9.8,7.84,31.37,0.0,9.8,3.92,11.76,0.0,21.57,0.0,0.0,0.0,0.0,0.0,16.0,71.0,1.0,4.0,87.0,18.39,81.61,-63.22,Fujimori
921901,AMERICA,MEXICO,GUADALAJARA,2.0,0.0,10.0,0.0,7.0,15.0,32.0,2.0,17.0,5.0,11.0,1.0,54.0,0.0,7.0,5.0,0.0,1.0,8.0,12.0,0.0,169.0,8.0,12.0,1.18,0.0,5.92,0.0,4.14,8.88,18.93,1.18,10.06,2.96,6.51,0.59,31.95,0.0,4.14,2.96,0.0,0.59,48.0,169.0,0.0,11.0,217.0,22.12,77.88,-55.76,Fujimori
921902,AMERICA,MEXICO,CIUDAD DE MEXICO,10.0,1.0,40.0,1.0,31.0,82.0,196.0,15.0,140.0,20.0,73.0,0.0,182.0,2.0,3.0,20.0,1.0,9.0,43.0,30.0,0.0,826.0,43.0,30.0,1.21,0.12,4.84,0.12,3.75,9.93,23.73,1.82,16.95,2.42,8.84,0.0,22.03,0.24,0.36,2.42,0.12,1.09,287.0,789.0,1.0,68.0,1076.0,26.67,73.33,-46.66,Fujimori
921903,AMERICA,MEXICO,MONTERREY,1.0,0.0,5.0,0.0,15.0,25.0,56.0,3.0,20.0,9.0,29.0,0.0,61.0,0.0,1.0,3.0,0.0,1.0,6.0,2.0,0.0,229.0,6.0,2.0,0.44,0.0,2.18,0.0,6.55,10.92,24.45,1.31,8.73,3.93,12.66,0.0,26.64,0.0,0.44,1.31,0.0,0.44,50.0,205.0,3.0,9.0,255.0,19.61,80.39,-60.78,Fujimori
922001,AMERICA,NICARAGUA,MANAGUA,1.0,0.0,3.0,0.0,1.0,4.0,13.0,0.0,9.0,0.0,8.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,54.0,9.0,2.0,1.85,0.0,5.56,0.0,1.85,7.41,24.07,0.0,16.67,0.0,14.81,0.0,27.78,0.0,0.0,0.0,0.0,0.0,18.0,59.0,1.0,2.0,77.0,23.38,76.62,-53.24,Fujimori
922101,AMERICA,PANAMA,PANAMA,7.0,3.0,34.0,10.0,58.0,47.0,152.0,25.0,58.0,19.0,148.0,10.0,246.0,2.0,13.0,43.0,1.0,15.0,170.0,107.0,0.0,891.0,170.0,107.0,0.79,0.34,3.82,1.12,6.51,5.27,17.06,2.81,6.51,2.13,16.61,1.12,27.61,0.22,1.46,4.83,0.11,1.68,277.0,1007.0,5.0,116.0,1284.0,21.57,78.43,-56.86,Fujimori
922102,AMERICA,PANAMA,DAVID,1.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,6.0,4.0,0.0,30.0,6.0,4.0,3.33,3.33,3.33,0.0,0.0,10.0,16.67,0.0,3.33,0.0,23.33,0.0,26.67,0.0,3.33,6.67,0.0,0.0,9.0,33.0,0.0,3.0,42.0,21.43,78.57,-57.14,Fujimori
922103,AMERICA,PANAMA,COLON,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,2.0,0.0,8.33,0.0,8.33,0.0,8.33,16.67,0.0,0.0,33.33,8.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,8.33,7.0,6.0,0.0,1.0,13.0,53.85,46.15,7.7,Castillo
922108,AMERICA,PANAMA,VERAGUAS,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,11.0,6.0,3.0,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,18.18,0.0,36.36,0.0,18.18,0.0,0.0,9.09,0.0,0.0,2.0,22.0,0.0,2.0,24.0,8.33,91.67,-83.34,Fujimori
