ubigeo,department,provincia,distrito,landredist_pc,landredist_pcprivate,landredist_pc_2,landdist_uncult_pc,D_LRSurfaceArea50th,LRpercap_calweighted_log,prop_ha_ths,imputed,lr_parent_ubigeo
080504,Cuzco,CANAS,LANGUI,0.29896086,0.92566675,0.0893776,0.0,0.0,0.0,3.0155602,False,80504
080505,Cuzco,CANAS,LAYO,0.23456895,0.3508362,0.055022594,0.0,0.0,0.0,27.505539,False,80505
080506,Cuzco,CANAS,PAMPAMARCA,0.010558128,0.080312155,0.00011147407,0.0,0.0,0.0,0.39449,False,80506
080507,Cuzco,CANAS,QUEHUE,0.0,0.0,0.0,0.0,0.0,0.0,5.33109,False,80507
080508,Cuzco,CANAS,TUPAC AMARU,0.005008533,0.021261567,2.5085405e-05,0.0,0.0,0.0,2.20907,False,80508
080601,Cuzco,CANCHIS,SICUANI,0.61388445,1.0,0.37685412,0.0,1.0,3.16242,34.474808,False,80601
080602,Cuzco,CANCHIS,CHECACUPE,0.12185351,0.7250982,0.014848277,0.0,0.0,0.0,9.72849,False,80602
080603,Cuzco,CANCHIS,COMBAPATA,0.022585694,0.1929581,0.00051011355,0.0,0.0,0.0,5.25019,False,80603
080604,Cuzco,CANCHIS,MARANGANI,0.728836,0.72100717,0.5312019,0.0,1.0,0.0,70.560745,False,80604
080605,Cuzco,CANCHIS,PITUMARCA,0.55225146,0.98621696,0.30498168,0.0,1.0,0.0,50.321262,False,80605
080606,Cuzco,CANCHIS,SAN PABLO,0.26937568,0.7067924,0.07256326,0.0,0.0,6.334403,14.39937,False,80606
080607,Cuzco,CANCHIS,SAN PEDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.56071,False,80607
080608,Cuzco,CANCHIS,TINTA,0.25390765,1.0,0.06446909,0.0,0.0,0.6451352,0.9322,False,80608
080701,Cuzco,CHUMBIVILCAS,SANTO TOMAS,0.0074201156,0.2179552,5.5058117e-05,0.0,0.0,0.049335573,17.41955,False,80701
080702,Cuzco,CHUMBIVILCAS,CAPACMARCA,0.01736173,0.07759615,0.00030142968,0.0,0.0,0.8376559,36.49661,False,80702
080703,Cuzco,CHUMBIVILCAS,CHAMACA,0.09026096,0.39165518,0.008147041,0.0,0.0,0.0,19.44427,False,80703
080704,Cuzco,CHUMBIVILCAS,COLQUEMARCA,0.09860508,0.2426385,0.009722962,0.0,0.0,4.8817735,60.85091,False,80704
080705,Cuzco,CHUMBIVILCAS,LIVITACA,0.3618853,1.0,0.13096097,0.0,0.0,0.0,55.03619,False,80705
080706,Cuzco,CHUMBIVILCAS,LLUSCO,0.03440327,0.42908272,0.0011835849,0.0,0.0,0.6121487,1.50439,False,80706
080707,Cuzco,CHUMBIVILCAS,QUINOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.9469,False,80707
080708,Cuzco,CHUMBIVILCAS,VELILLE,0.0678616,0.1948673,0.004605197,0.0,0.0,0.0,159.54422,False,80708
080801,Cuzco,ESPINAR,ESPINAR,0.24517559,0.39081916,0.06011107,0.0,0.0,0.0,63.6445,False,80801
080802,Cuzco,ESPINAR,CONDOROMA,0.036592994,0.061450735,0.0013390472,0.0,0.0,0.0,28.2994,False,80802
080803,Cuzco,ESPINAR,COPORAQUE,0.103214666,0.36425516,0.010653268,0.0,0.0,0.0,79.66368,False,80803
080804,Cuzco,ESPINAR,OCORURO,0.0,0.0,0.0,0.0,0.0,0.0,21.56525,False,80804
080805,Cuzco,ESPINAR,PALLPATA,0.33519322,0.42755404,0.112354495,0.0,0.0,0.0,91.665825,False,80805
080807,Cuzco,ESPINAR,SUYCKUTAMBO,0.0,0.0,0.0,0.0,0.0,0.0,16.64065,False,80807
080901,Cuzco,LA CONVENCIÓN,SANTA ANA,0.26508096,0.7154778,0.070267916,0.05116881,0.0,3.06028,1.97376,False,80901
080903,Cuzco,LA CONVENCIÓN,HUAYOPATA,0.041173816,0.14751855,0.0016952831,0.0059473454,0.0,1.8264457,2.8446002,False,80903
080904,Cuzco,LA CONVENCIÓN,MARANURA,0.019836893,0.040964846,0.00039350233,0.005721477,0.0,0.2545298,2.03499,False,80904
080908,Cuzco,LA CONVENCIÓN,SANTA TERESA,0.1750143,0.9809475,0.030630006,0.25926968,0.0,23.56605,0.02118,False,80908
080909,Cuzco,LA CONVENCIÓN,VILCABAMBA,0.0478386,0.751288,0.0022885315,0.0017520123,0.0,14.306329,15.98158,False,80909
081001,Cuzco,PARURO,PARURO,0.40158668,1.0,0.16127187,0.0,0.0,9.861598,6.51707,False,81001
081002,Cuzco,PARURO,ACCHA,0.3015221,1.0,0.09091558,0.08329577,0.0,9.849776,5.97289,False,81002
081003,Cuzco,PARURO,CCAPI,0.17831324,1.0,0.031795613,0.0,0.0,8.328468,2.47574,False,81003
081004,Cuzco,PARURO,COLCHA,0.17557889,0.2940279,0.030827947,0.03673079,0.0,5.2606106,7.95615,False,81004
081005,Cuzco,PARURO,HUANOQUITE,0.80456555,0.9266708,0.6473257,0.0,1.0,38.66906,24.51702,False,81005
081006,Cuzco,PARURO,OMACHA,0.1853888,0.5254098,0.034369007,0.0,0.0,0.0,14.00299,False,81006
081007,Cuzco,PARURO,PACCARITAMBO,0.27857324,1.0,0.07760305,0.0,0.0,7.6446857,2.3336499,False,81007
081008,Cuzco,PARURO,PILLPINTO,0.13662998,1.0,0.018667752,0.0,0.0,2.1796384,0.39984,False,81008
081009,Cuzco,PARURO,YAURISQUE,0.0,0.0,0.0,0.0,0.0,0.0,1.66374,False,81009
081101,Cuzco,PAUCARTAMBO,PAUCARTAMBO,0.35255802,0.35255802,0.12429716,0.09086267,0.0,9.218309,151.01915,False,81101
081102,Cuzco,PAUCARTAMBO,CAICAY,0.45592967,1.0,0.20787185,0.0,0.0,12.543317,5.28342,False,81102
081103,Cuzco,PAUCARTAMBO,CHALLABAMBA,0.4096774,1.0,0.16783556,0.09094324,0.0,31.572577,1.8465,False,81103
081106,Cuzco,PAUCARTAMBO,KOSNIPATA,0.0,0.0,0.0,0.013152017,0.0,0.0,12.31468,False,81106
081201,Cuzco,QUISPICANCHI,URCOS,0.1386201,0.4231617,0.01921553,0.0,0.0,0.88768834,2.9731698,False,81201
081202,Cuzco,QUISPICANCHI,ANDAHUAYLILLAS,0.6978318,1.0,0.48696923,0.0,1.0,10.019905,2.71228,False,81202
081203,Cuzco,QUISPICANCHI,CAMANTI,0.0,0.0,0.0,0.011561559,0.0,0.0,2.564,False,81203
081204,Cuzco,QUISPICANCHI,CCARHUAYO,0.46021286,1.0,0.21179587,0.0,0.0,0.0,4.50206,False,81204
081205,Cuzco,QUISPICANCHI,CCATCA,0.7882505,1.0,0.62133884,0.022235902,1.0,8.757652,4.77074,False,81205
081206,Cuzco,QUISPICANCHI,CUSIPATA,0.023812655,0.5167653,0.00056704256,0.0,0.0,0.0,114.851456,False,81206
081207,Cuzco,QUISPICANCHI,HUARO,0.02559267,0.34490192,0.00065498473,0.0,0.0,0.30094153,0.43251002,False,81207
081208,Cuzco,QUISPICANCHI,LUCRE,0.8601695,1.0,0.7398915,0.0,1.0,15.217126,1.72635,False,81208
081209,Cuzco,QUISPICANCHI,MARCAPATA,0.07187938,1.0,0.005166645,0.00026681417,0.0,14.068477,1.50586,False,81209
081210,Cuzco,QUISPICANCHI,OCONGATE,0.06930844,1.0,0.0048036594,0.0,0.0,0.05885797,0.4001,False,81210
081211,Cuzco,QUISPICANCHI,OROPESA,1.0,1.0,1.0,0.0,1.0,15.052708,5.2077203,False,81211
081212,Cuzco,QUISPICANCHI,QUIQUIJANA,0.1756244,0.6868016,0.03084393,0.0,0.0,2.5400774,4.13164,False,81212
081301,Cuzco,URUBAMBA,URUBAMBA,1.0,1.0,1.0,0.0001153746,1.0,3.9508529,1.72604,False,81301
081302,Cuzco,URUBAMBA,CHINCHERO,0.47388372,1.0,0.22456577,0.0,0.0,3.1912107,0.74768,False,81302
081303,Cuzco,URUBAMBA,HUAYLLABAMBA,0.4850495,1.0,0.235273,0.0,0.0,8.011646,2.9238799,False,81303
081304,Cuzco,URUBAMBA,MACHUPICCHU,1.0,1.0,1.0,0.0,1.0,151.5775,0.76561,False,81304
081305,Cuzco,URUBAMBA,MARAS,0.72319883,1.0,0.5230166,0.0,1.0,9.668333,1.9672099,False,81305
081306,Cuzco,URUBAMBA,OLLANTAYTAMBO,0.59465426,1.0,0.3536137,0.0,1.0,29.013763,1.40694,False,81306
081307,Cuzco,URUBAMBA,YUCAY,0.0045682867,0.074783705,2.0869244e-05,0.0,0.0,0.086328216,0.0,False,81307
090101,Huancavelica,HUANCAVELICA,HUANCAVELICA,0.21621154,1.0,0.04674743,0.0,0.0,0.0,109.27368,False,90101
090102,Huancavelica,HUANCAVELICA,ACOBAMBILLA,0.05363221,1.0,0.002876414,0.0,0.0,0.0,1.20722,False,90102
090103,Huancavelica,HUANCAVELICA,ACORIA,0.6364797,1.0,0.40510637,0.0,1.0,7.62964,8.04135,False,90103
090104,Huancavelica,HUANCAVELICA,CONAYCA,0.0,0.0,0.0,0.0,0.0,0.0,1.9701899,False,90104
090105,Huancavelica,HUANCAVELICA,CUENCA,0.0,0.0,0.0,0.0,0.0,0.0,2.21873,False,90105
090106,Huancavelica,HUANCAVELICA,HUACHOCOLPA,0.20978671,1.0,0.044010464,0.0,0.0,2.8716748,6.8339,False,90106
090107,Huancavelica,HUANCAVELICA,HUAYLLAHUARA,0.0,0.0,0.0,0.0,0.0,0.0,1.16538,False,90107
090108,Huancavelica,HUANCAVELICA,IZCUCHACA,0.0,0.0,0.0,0.0,0.0,0.0,0.18525,False,90108
090109,Huancavelica,HUANCAVELICA,LARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.6258,False,90109
090110,Huancavelica,HUANCAVELICA,MANTA,0.0,0.0,0.0,0.0,0.0,0.0,0.79292,False,90110
090111,Huancavelica,HUANCAVELICA,MARISCAL CÁCERES,0.0,1.0,0.0,0.0,0.0,0.0,0.01025,False,90111
090112,Huancavelica,HUANCAVELICA,MOYA,0.030527644,0.25470254,0.000931937,0.0,0.0,0.0,0.97286,False,90112
090113,Huancavelica,HUANCAVELICA,NUEVO OCCORO,0.0,0.0,0.0,0.0,0.0,0.0,1.9352,False,90113
090114,Huancavelica,HUANCAVELICA,PALCA,0.0,0.0,0.0,0.0,0.0,0.0,0.49611,False,90114
090115,Huancavelica,HUANCAVELICA,PILCHACA,0.0,0.0,0.0,0.0,0.0,0.0,0.92399,False,90115
090116,Huancavelica,HUANCAVELICA,VILCA,0.022140924,0.21090417,0.0004902205,0.00025893518,0.0,0.0,3.27246,False,90116
090117,Huancavelica,HUANCAVELICA,YAULI,0.5163453,1.0,0.2666125,0.0,1.0,0.0,3.52704,False,90117
090119,Huancavelica,HUANCAVELICA,HUANDO,0.9133107,1.0,0.8341364,0.0,1.0,9.899381,1.61101,False,90119
090201,Huancavelica,ACOBAMBA,ACOBAMBA,0.2999778,0.43566674,0.08998669,0.0,0.0,2.3977766,7.3984904,False,90201
090202,Huancavelica,ACOBAMBA,ANDABAMBA,0.19041494,0.398229,0.03625785,0.0,0.0,2.407537,1.06984,False,90202
090203,Huancavelica,ACOBAMBA,ANTA,0.0,0.0,0.0,0.0,0.0,0.0,1.00175,False,90203
090204,Huancavelica,ACOBAMBA,CAJA,0.0,0.0,0.0,0.0,0.0,0.0,3.32969,False,90204
090205,Huancavelica,ACOBAMBA,MARCAS,0.4263564,1.0,0.18177979,0.0,0.0,13.164028,3.51255,False,90205
090206,Huancavelica,ACOBAMBA,PAUCARA,0.22102787,1.0,0.04885332,0.0,0.0,0.0,1.47927,False,90206
090207,Huancavelica,ACOBAMBA,POMACOCHA,0.0,0.0,0.0,0.0,0.0,0.0,3.1542299,False,90207
090208,Huancavelica,ACOBAMBA,ROSARIO,0.19022216,0.25239235,0.03618447,0.0,0.0,1.6997262,6.1367702,False,90208
090303,Huancavelica,ANGARAES,CALLANMARCA,0.0,0.0,0.0,0.0,0.0,0.0,0.63727003,False,90303
090305,Huancavelica,ANGARAES,CHINCHO,0.65047455,1.0,0.42311713,0.0,1.0,42.3819,12.70576,False,90305
090306,Huancavelica,ANGARAES,CONGALLA,0.021739291,0.07472622,0.0004725968,0.0,0.0,0.4491311,5.99866,False,90306
090307,Huancavelica,ANGARAES,HUANCA-HUANCA,0.0,0.0,0.0,0.0,0.0,0.0,0.84204,False,90307
090308,Huancavelica,ANGARAES,HUAYLLAY GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,0.32987,False,90308
090309,Huancavelica,ANGARAES,JULCAMARCA,0.094800286,0.2370529,0.008987094,0.0,0.0,1.4017329,1.74034,False,90309
090310,Huancavelica,ANGARAES,SAN ANTONIO DE ANTAPARCO,0.0,0.0,0.0,0.0,0.0,0.0,1.5532299,False,90310
090311,Huancavelica,ANGARAES,SANTO TOMAS DE PATA,0.0,0.0,0.0,0.0,0.0,0.0,1.59464,False,90311
090312,Huancavelica,ANGARAES,SECCLLA,0.015688952,0.122366086,0.00024614323,0.0,0.0,0.2794095,3.97325,False,90312
090401,Huancavelica,CASTROVIRREYNA,CASTROVIRREYNA,0.050883185,0.1655263,0.0025890986,0.0,0.0,0.0,1.78686,False,90401
090402,Huancavelica,CASTROVIRREYNA,ARMA,0.002082138,0.04719203,4.335299e-06,0.0,0.0,0.0,1.18174,False,90402
090403,Huancavelica,CASTROVIRREYNA,AURAHUA,0.0,0.0,0.0,0.0,0.0,0.0,2.79162,False,90403
090404,Huancavelica,CASTROVIRREYNA,CAPILLAS,0.0,0.0,0.0,0.0,0.0,0.0,0.37715,False,90404
090405,Huancavelica,CASTROVIRREYNA,CHUPAMARCA,0.0,0.0,0.0,0.0,0.0,0.0,1.3294699,False,90405
090406,Huancavelica,CASTROVIRREYNA,COCAS,0.24912691,1.0,0.06206422,0.0,0.0,0.0,2.34882,False,90406
090407,Huancavelica,CASTROVIRREYNA,HUACHOS,1.0,1.0,1.0,0.0,1.0,0.0,1.5632399,False,90407
090408,Huancavelica,CASTROVIRREYNA,HUAMATAMBO,0.0,0.0,0.0,0.0,0.0,0.0,0.66652,False,90408
090409,Huancavelica,CASTROVIRREYNA,MOLLEPAMPA,1.0,1.0,1.0,0.0,1.0,0.0,1.0970501,False,90409
090410,Huancavelica,CASTROVIRREYNA,SAN JUAN,0.0047773686,0.19104855,2.2823251e-05,0.0,0.0,0.0,0.42782,False,90410
090411,Huancavelica,CASTROVIRREYNA,SANTA ANA,0.0,0.0,0.0,0.0,0.0,0.0,2.94567,False,90411
090412,Huancavelica,CASTROVIRREYNA,TANTARA,0.0,0.0,0.0,0.0,0.0,0.0,13.88191,False,90412
090413,Huancavelica,CASTROVIRREYNA,TICRAPO,0.28823212,1.0,0.08307775,0.0,0.0,0.0,3.27418,False,90413
090501,Huancavelica,CHURCAMPA,CHURCAMPA,0.02289768,0.04583377,0.0005243037,0.0,0.0,0.33911613,5.4656,False,90501
090502,Huancavelica,CHURCAMPA,ANCO,0.20977736,0.7885084,0.044006538,0.0,0.0,3.507359,14.594641,False,90502
090504,Huancavelica,CHURCAMPA,EL CARMEN,0.41656026,1.0,0.17352246,0.0,0.0,7.391024,5.62406,False,90504
090505,Huancavelica,CHURCAMPA,LA MERCED,0.0,0.0,0.0,0.0,0.0,0.0,1.0635799,False,90505
090506,Huancavelica,CHURCAMPA,LOCROJA,0.051849518,0.11197359,0.0026883725,0.0,0.0,0.66595376,3.87237,False,90506
090508,Huancavelica,CHURCAMPA,SAN MIGUEL DE MAYOCC,0.0,0.0,0.0,0.0,0.0,0.0,0.75254,False,90508
090601,Huancavelica,HUAYTARÁ,HUAYTARÁ,8.970043e-05,0.0039354414,8.046167e-09,0.0,0.0,0.0,46.90364,False,90601
090602,Huancavelica,HUAYTARÁ,AYAVI,0.0,0.0,0.0,0.0,0.0,0.0,0.39270002,False,90602
090603,Huancavelica,HUAYTARÁ,CÓRDOVA,0.0,0.0,0.0,0.0,0.0,0.0,4.80925,False,90603
090604,Huancavelica,HUAYTARÁ,HUAYACUNDO ARMA,0.0,0.0,0.0,0.0,0.0,0.0,1.86824,False,90604
090605,Huancavelica,HUAYTARÁ,LARAMARCA,0.0,0.0,0.0,0.0,0.0,0.0,3.85975,False,90605
090606,Huancavelica,HUAYTARÁ,OCOYO,0.0,0.0,0.0,0.0,0.0,0.0,17.90156,False,90606
090607,Huancavelica,HUAYTARÁ,PILPICHACA,0.052498914,1.0,0.002756136,0.0,0.0,0.0,85.13075,False,90607
090608,Huancavelica,HUAYTARÁ,QUERCO,0.0,0.0,0.0,0.0,0.0,0.0,2.42538,False,90608
090609,Huancavelica,HUAYTARÁ,QUITO-ARMA,0.13279597,1.0,0.017634772,0.0,0.0,0.0,1.00784,False,90609
090610,Huancavelica,HUAYTARÁ,SAN ANTONIO DE CUSICANCHA,0.0,0.0,0.0,0.0,0.0,0.0,0.012,False,90610
090611,Huancavelica,HUAYTARÁ,SAN FRANCISCO DE SANGAYAICO,0.0,0.0,0.0,0.0,0.0,0.0,9.11522,False,90611
090612,Huancavelica,HUAYTARÁ,SAN ISIDRO,0.0,0.0,0.0,0.0,0.0,0.0,1.72197,False,90612
090613,Huancavelica,HUAYTARÁ,SANTIAGO DE CHOCORVOS,0.0,0.0,0.0,0.0,0.0,0.0,33.183353,False,90613
090614,Huancavelica,HUAYTARÁ,SANTIAGO DE QUIRAHUARA,0.0,0.0,0.0,0.0,0.0,0.0,34.64758,False,90614
090615,Huancavelica,HUAYTARÁ,SANTO DOMINGO DE CAPILLAS,0.0,0.0,0.0,0.0,0.0,0.0,9.2296505,False,90615
090616,Huancavelica,HUAYTARÁ,TAMBO,0.0,0.0,0.0,0.0,0.0,0.0,0.4094,False,90616
090701,Huancavelica,TAYACAJA,PAMPAS,0.4028066,1.0,0.16225317,0.0,0.0,3.5371666,1.2519001,False,90701
090702,Huancavelica,TAYACAJA,ACOSTAMBO,0.27095246,1.0,0.073415235,0.0,0.0,3.045579,3.09531,False,90702
090703,Huancavelica,TAYACAJA,ACRAQUIA,0.06322646,0.12056063,0.0039975853,0.0,0.0,0.79969305,5.62388,False,90703
090704,Huancavelica,TAYACAJA,AHUAYCHA,0.054694455,0.14464816,0.0029914833,0.0,0.0,0.45139864,3.0521998,False,90704
090705,Huancavelica,TAYACAJA,COLCABAMBA,0.48260754,1.0,0.23291004,0.0038903328,0.0,7.295051,9.10203,False,90705
090706,Huancavelica,TAYACAJA,DANIEL HERNÁNDEZ,0.18809257,0.6657651,0.035378817,0.0,0.0,1.6941785,2.6671598,False,90706
090707,Huancavelica,TAYACAJA,HUACHOCOLPA,0.2639631,1.0,0.06967652,0.0,0.0,16.717888,2.32801,False,90707
090709,Huancavelica,TAYACAJA,HUARIBAMBA,0.1236549,0.46920446,0.015290535,0.0,0.0,3.4346588,11.70016,False,90709
090710,Huancavelica,TAYACAJA,NAHUIMPUQUIO,0.0,0.0,0.0,0.0,0.0,0.0,1.49368,False,90710
090711,Huancavelica,TAYACAJA,PAZOS,0.19594768,0.5342338,0.03839549,0.0,0.0,2.0236974,2.78974,False,90711
090713,Huancavelica,TAYACAJA,QUISHUAR,1.0,1.0,1.0,0.0,1.0,22.25641,0.32164,False,90713
090714,Huancavelica,TAYACAJA,SALCABAMBA,0.34934792,0.8260472,0.12204397,0.0,0.0,7.230934,12.52903,False,90714
090716,Huancavelica,TAYACAJA,SAN MARCOS DE ROCCHAC,0.0,0.0,0.0,0.0,0.0,0.0,0.56356,False,90716
090717,Huancavelica,TAYACAJA,SURCUBAMBA,0.09743301,0.42317924,0.009493191,0.0,0.0,5.325935,14.70595,False,90717
100101,Huánuco,HUÁNUCO,HUÁNUCO,0.4293991,0.6675676,0.18438359,0.0,0.0,1.8599684,10.203099,False,100101
100103,Huánuco,HUÁNUCO,CHINCHAO,0.0018482228,0.0039246893,3.4159275e-06,0.0,0.0,0.13335277,55.126,False,100103
100104,Huánuco,HUÁNUCO,CHURUBAMBA,0.14305015,0.10549012,0.020463346,0.018118527,0.0,3.813039,32.59031,False,100104
100105,Huánuco,HUÁNUCO,MARGOS,0.0,0.0,0.0,0.0,0.0,0.0,59.18164,False,100105
100106,Huánuco,HUÁNUCO,QUISQUI,0.49210078,0.7952305,0.24216317,0.0,0.0,8.9563875,9.7165,False,100106
100107,Huánuco,HUÁNUCO,SAN FRANCISCO DE CAYRAN,0.066103,0.13105898,0.0043696063,0.0,0.0,3.0640798,4.10147,False,100107
100108,Huánuco,HUÁNUCO,SAN PEDRO DE CHAULAN,0.0063783117,0.060531616,4.068286e-05,0.0,0.0,0.18099876,8.470321,False,100108
100109,Huánuco,HUÁNUCO,SANTA MARÍA DEL VALLE,0.14855981,0.6145714,0.022070017,0.0,0.0,3.1614654,7.53935,False,100109
100201,Huánuco,AMBO,AMBO,1.0,1.0,1.0,0.0,1.0,27.679064,27.93021,False,100201
100202,Huánuco,AMBO,CAYNA,0.0,0.0,0.0,0.0,0.0,0.0,2.4236798,False,100202
100203,Huánuco,AMBO,COLPAS,0.0,0.0,0.0,0.0,0.0,0.0,1.14194,False,100203
100204,Huánuco,AMBO,CONCHAMARCA,0.0,0.0,0.0,0.0,0.0,0.0,17.84544,False,100204
100205,Huánuco,AMBO,HUACAR,0.07305155,0.11159723,0.005336529,0.0,0.0,1.4614589,4.62069,False,100205
100206,Huánuco,AMBO,SAN FRANCISCO,0.19940072,1.0,0.03976065,0.0,0.0,4.255776,1.1989499,False,100206
100207,Huánuco,AMBO,SAN RAFAEL,0.12141207,0.12143243,0.014740891,0.0,0.0,7.55369,109.28001,False,100207
100208,Huánuco,AMBO,TOMAY KICHWA,0.2368769,0.5118538,0.05611067,0.0,0.0,2.5613737,1.29807,False,100208
100301,Huánuco,DOS DE MAYO,LA UNIÒN,0.38778582,0.90329176,0.15037784,0.0,0.0,0.0,5.17529,False,100301
100307,Huánuco,DOS DE MAYO,CHUQUIS,0.0,0.0,0.0,0.0,0.0,0.0,0.21350999,False,100307
100311,Huánuco,DOS DE MAYO,MARÍAS,0.0,0.0,0.0,0.0,0.0,0.0,0.33764002,False,100311
100313,Huánuco,DOS DE MAYO,PACHAS,0.0,0.0,0.0,0.0,0.0,0.0,0.95570004,False,100313
100316,Huánuco,DOS DE MAYO,QUIVILLA,0.0028480834,0.023894534,8.111579e-06,0.0,0.0,0.0,0.09563,False,100316
100317,Huánuco,DOS DE MAYO,RIPAN,0.053204108,0.11307106,0.0028306772,0.0,0.0,0.0,0.90344,False,100317
100321,Huánuco,DOS DE MAYO,SHUNQUI,0.0,0.0,0.0,0.0,0.0,0.0,0.8501,False,100321
100322,Huánuco,DOS DE MAYO,SILLAPATA,0.014930218,0.029201899,0.00022291142,0.0,0.0,0.06740279,3.30836,False,100322
100323,Huánuco,DOS DE MAYO,YANAS,0.009902797,0.030304993,9.8065386e-05,0.0,0.0,0.08284109,3.27748,False,100323
100401,Huánuco,HUACAYBAMBA,HUACAYBAMBA,0.007822747,0.087790854,6.119537e-05,0.0,0.0,0.79070914,81.41952,False,100401
100404,Huánuco,HUACAYBAMBA,PINRA,0.14073864,0.5354106,0.019807363,0.0,0.0,5.031044,14.59848,False,100404
100501,Huánuco,HUAMALÍES,LLATA,0.40526432,0.64465654,0.16423917,0.0,0.0,4.8160214,18.691689,False,100501
100503,Huánuco,HUAMALÍES,CHAVÍN DE PARIARCA,0.0,0.0,0.0,0.0,0.0,0.0,3.6636999,False,100503
100504,Huánuco,HUAMALÍES,JACAS GRANDE,0.0,0.0,0.0,0.0,0.0,0.0,5.6493797,False,100504
100505,Huánuco,HUAMALÍES,JIRCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.81132,False,100505
100506,Huánuco,HUAMALÍES,MIRAFLORES,0.0,0.0,0.0,0.0,0.0,0.0,1.7130799,False,100506
100507,Huánuco,HUAMALÍES,MONZÓN,0.0,0.0,0.0,0.00091107347,0.0,0.0,6.54165,False,100507
100508,Huánuco,HUAMALÍES,PUNCHAO,0.0,0.0,0.0,0.0,0.0,0.0,0.13699001,False,100508
100509,Huánuco,HUAMALÍES,PUNOS,0.0,0.0,0.0,0.0,0.0,0.0,2.4476202,False,100509
100510,Huánuco,HUAMALÍES,SINGA,0.083311945,0.61892825,0.0069408803,0.0,0.0,1.6541976,0.21403,False,100510
100511,Huánuco,HUAMALÍES,TANTAMAYO,0.0,0.0,0.0,0.0,0.0,0.0,2.45434,False,100511
100601,Huánuco,LEONCIO PRADO,RUPA-RUPA,0.0019083609,0.004644924,3.6418412e-06,0.0025357043,0.0,0.027575929,2.1470702,False,100601
100602,Huánuco,LEONCIO PRADO,DANIEL ALOMIAS ROBLES,0.0038795765,0.107686944,1.5051113e-05,0.0044163535,0.0,1.1988256,3.2061,False,100602
100603,Huánuco,LEONCIO PRADO,HERMÍLIO VALDIZAN,0.038650375,0.07749695,0.0014938514,0.037649136,0.0,1.5836676,0.984,False,100603
100604,Huánuco,LEONCIO PRADO,JOSÉ CRESPO Y CASTILLO,0.027342547,0.304498,0.0007476149,0.017076394,0.0,3.2423317,2.59867,False,100604
100605,Huánuco,LEONCIO PRADO,LUYANDO,0.0,0.021854796,0.0,0.0014753529,0.0,0.0,3.3002,False,100605
100606,Huánuco,LEONCIO PRADO,MARIANO DAMASO BERAUN,0.0,0.0014395202,0.0,0.003176871,0.0,0.0,4.30731,False,100606
100701,Huánuco,MARANON,HUACRACHUCO,0.19929218,1.0,0.039717373,0.0,0.0,8.030991,17.54433,False,100701
100702,Huánuco,MARANON,CHOLON,0.0,0.0,0.0,0.0,0.0,0.0,0.824,False,100702
100801,Huánuco,PACHITEA,PANAO,0.0,0.0,0.0,0.0,0.0,0.0,27.00616,False,100801
100802,Huánuco,PACHITEA,CHAGLLA,0.0020606767,0.37229753,4.2463885e-06,0.024297964,0.0,0.6986833,86.8057,False,100802
100803,Huánuco,PACHITEA,MOLINO,0.013261744,0.041096773,0.00017587385,0.0,0.0,0.25404754,6.7540097,False,100803
100804,Huánuco,PACHITEA,UMARI,0.0,0.0,0.0,0.0,0.0,0.0,4.42466,False,100804
100903,Huánuco,PUERTO INCA,HONORIA,0.0,0.0,0.0,0.0,0.0,0.0,0.225,False,100903
101001,Huánuco,LAURICOCHA,JESÚS,0.0,0.0,0.0,0.0,0.0,0.0,0.0705,False,101001
101002,Huánuco,LAURICOCHA,BANOS,0.0,0.0,0.0,0.0,0.0,0.0,4.27037,False,101002
101003,Huánuco,LAURICOCHA,JIVIA,0.0,0.0,0.0,0.0,0.0,0.0,0.753,False,101003
101004,Huánuco,LAURICOCHA,QUEROPALCA,0.0,0.0,0.0,0.0,0.0,0.0,2.215,False,101004
101005,Huánuco,LAURICOCHA,RONDOS,0.16673665,0.22045617,0.02780111,0.0,0.0,0.0,2.78554,False,101005
101006,Huánuco,LAURICOCHA,SAN FRANCISCO DE ASÍS,0.0,0.0,0.0,0.0,0.0,0.0,3.31913,False,101006
101007,Huánuco,LAURICOCHA,SAN MIGUEL DE CAURI,0.109445445,1.0,0.011978306,0.0,0.0,0.0,0.2135,False,101007
101101,Huánuco,YAROWILCA,CHAVINILLO,0.0,0.0,0.0,0.0,0.0,0.0,1.46357,False,101101
101102,Huánuco,YAROWILCA,CAHUAC,0.0,0.0,0.0,0.0,0.0,0.0,0.94205,False,101102
101103,Huánuco,YAROWILCA,CHACABAMBA,0.0,0.0,0.0,0.0,0.0,0.0,0.8998,False,101103
101104,Huánuco,YAROWILCA,APARICIO POMARES,0.0,0.0,0.0,0.0,0.0,0.0,0.65628004,False,101104
110101,Ica,ICA,ICA,0.0113590555,0.49366817,0.00012902814,0.0013529796,0.0,0.0,1.6404301,False,110101
110102,Ica,ICA,LA TINGUINA,0.0,0.1157793,0.0,0.0,0.0,0.0,2.26768,False,110102
